user_id,churn,recency_days,frequency,monetary,r_score,f_score,m_score,segment,rfm_score
USR05913,0,35.0,11,10942.49,3,3,3,Loyal,9
USR05914,0,6.0,8,5112.87,4,2,2,Promising,8
USR05915,0,20.0,19,21394.55,4,3,3,Loyal,10
USR05916,0,86.0,9,15397.09,3,2,3,Promising,8
USR05917,0,22.0,15,18397.75,4,3,3,Loyal,10
USR05918,0,10.0,11,16426.55,4,3,3,Loyal,10
USR05919,0,19.0,16,10388.64,4,3,3,Loyal,10
USR05920,0,17.0,18,21038.2,4,3,3,Loyal,10
USR05921,0,14.0,20,14999.31,4,4,3,Champion,11
USR05922,0,38.0,10,10804.43,3,3,3,Loyal,9
USR05923,1,211.0,6,2985.58,1,2,2,At Risk,5
USR05924,1,90.0,11,7130.42,3,3,2,Promising,8
USR05925,0,13.0,10,14544.21,4,3,3,Loyal,10
USR05926,0,37.0,18,28890.0,3,3,3,Loyal,9
USR05927,0,23.0,17,21312.63,4,3,3,Loyal,10
USR05928,0,46.0,16,17193.86,3,3,3,Loyal,9
USR05929,0,20.0,16,16274.56,4,3,3,Loyal,10
USR05930,0,17.0,10,13135.15,4,3,3,Loyal,10
USR05931,0,29.0,12,9721.16,4,3,2,Loyal,9
USR05932,0,30.0,14,11211.95,4,3,3,Loyal,10
USR05933,1,56.0,10,5704.86,3,3,2,Promising,8
USR05934,0,21.0,12,23162.81,4,3,3,Loyal,10
USR05935,0,8.0,19,19819.31,4,3,3,Loyal,10
USR05936,0,44.0,12,9130.33,3,3,2,Promising,8
USR05937,0,6.0,14,14794.87,4,3,3,Loyal,10
USR05938,0,16.0,15,16846.25,4,3,3,Loyal,10
USR05939,0,41.0,16,17974.29,3,3,3,Loyal,9
USR05940,0,12.0,17,24373.81,4,3,3,Loyal,10
USR05941,1,163.0,2,1253.97,2,1,2,At Risk,5
USR05942,0,10.0,22,23159.23,4,4,3,Champion,11
USR05943,0,46.0,11,10368.08,3,3,3,Loyal,9
USR05944,0,28.0,15,14993.8,4,3,3,Loyal,10
USR05945,0,40.0,8,6397.97,3,2,2,Promising,7
USR05946,0,23.0,18,23989.99,4,3,3,Loyal,10
USR05947,1,98.0,6,1577.72,2,2,2,At Risk,6
USR05948,0,13.0,11,9139.37,4,3,2,Loyal,9
USR05949,0,39.0,17,14430.89,3,3,3,Loyal,9
USR05950,0,21.0,13,15977.08,4,3,3,Loyal,10
USR05951,1,153.0,4,1654.18,2,2,2,At Risk,6
USR05952,0,25.0,13,17169.9,4,3,3,Loyal,10
USR05953,0,34.0,14,14092.37,3,3,3,Loyal,9
USR05954,0,16.0,11,10151.69,4,3,3,Loyal,10
USR05955,0,17.0,23,21438.41,4,4,3,Champion,11
USR05956,1,35.0,10,6763.44,3,3,2,Promising,8
USR05957,0,23.0,25,29318.21,4,4,3,Champion,11
USR05958,0,47.0,13,17113.53,3,3,3,Loyal,9
USR05959,0,18.0,24,26912.4,4,4,3,Champion,11
USR05960,0,21.0,9,8369.98,4,2,2,Promising,8
USR05961,0,28.0,9,23273.59,4,2,3,Loyal,9
USR05962,0,30.0,15,13354.72,4,3,3,Loyal,10
USR05963,0,36.0,15,11674.25,3,3,3,Loyal,9
USR05964,0,36.0,11,11536.07,3,3,3,Loyal,9
USR05965,1,83.0,11,6489.07,3,3,2,Promising,8
USR05966,0,22.0,17,22539.81,4,3,3,Loyal,10
USR05967,0,28.0,14,13617.24,4,3,3,Loyal,10
USR05968,0,38.0,13,12477.24,3,3,3,Loyal,9
USR05969,0,30.0,13,16667.75,4,3,3,Loyal,10
USR05970,0,36.0,10,7373.02,3,3,2,Promising,8
USR05971,0,26.0,15,18433.03,4,3,3,Loyal,10
USR05972,0,51.0,14,26553.09,3,3,3,Loyal,9
USR05973,0,18.0,16,19018.83,4,3,3,Loyal,10
USR05974,0,30.0,8,10570.44,4,2,3,Loyal,9
USR05975,0,28.0,25,32520.43,4,4,3,Champion,11
USR05976,0,11.0,17,22493.64,4,3,3,Loyal,10
USR05977,0,8.0,15,18068.63,4,3,3,Loyal,10
USR05978,0,25.0,17,18924.21,4,3,3,Loyal,10
USR05979,0,14.0,19,26139.37,4,3,3,Loyal,10
USR05980,0,12.0,13,33222.06,4,3,3,Loyal,10
USR05981,0,24.0,14,9573.51,4,3,2,Loyal,9
USR05982,0,38.0,18,14156.99,3,3,3,Loyal,9
USR05983,0,22.0,11,14074.43,4,3,3,Loyal,10
USR05984,0,10.0,8,11230.55,4,2,3,Loyal,9
USR05985,0,17.0,16,21556.21,4,3,3,Loyal,10
USR05986,0,39.0,15,22963.26,3,3,3,Loyal,9
USR05987,0,13.0,15,23346.24,4,3,3,Loyal,10
USR05988,0,35.0,14,29917.33,3,3,3,Loyal,9
USR05989,0,19.0,20,23098.26,4,4,3,Champion,11
USR05990,0,10.0,14,12947.08,4,3,3,Loyal,10
USR05991,0,9.0,15,18388.24,4,3,3,Loyal,10
USR05992,1,126.0,7,6168.03,2,2,2,At Risk,6
USR05993,0,45.0,11,24174.74,3,3,3,Loyal,9
USR05994,0,33.0,17,14350.38,3,3,3,Loyal,9
USR05995,0,27.0,17,20227.14,4,3,3,Loyal,10
USR05996,0,16.0,14,14932.2,4,3,3,Loyal,10
USR05997,1,33.0,4,4776.54,3,2,2,Promising,7
USR05998,0,22.0,10,14432.07,4,3,3,Loyal,10
USR05999,1,114.0,10,7786.49,2,3,2,Promising,7
USR06000,0,22.0,9,8094.93,4,2,2,Promising,8
USR06001,1,69.0,7,5775.92,3,2,2,Promising,7
USR06002,0,32.0,9,6730.01,3,2,2,Promising,7
USR06003,0,14.0,16,19377.27,4,3,3,Loyal,10
USR06004,0,9.0,7,5033.87,4,2,2,Promising,8
USR06005,0,12.0,12,14999.06,4,3,3,Loyal,10
USR06006,0,52.0,13,17227.36,3,3,3,Loyal,9
USR06007,0,15.0,15,16043.75,4,3,3,Loyal,10
USR06008,0,4.0,18,15134.72,4,3,3,Loyal,10
USR06009,0,27.0,13,13496.56,4,3,3,Loyal,10
USR06010,1,43.0,7,6466.47,3,2,2,Promising,7
USR06011,0,21.0,17,18638.33,4,3,3,Loyal,10
USR06012,0,22.0,6,7244.24,4,2,2,Promising,8
USR06013,0,57.0,14,20988.75,3,3,3,Loyal,9
USR06014,0,21.0,15,20870.07,4,3,3,Loyal,10
USR06015,0,51.0,15,19383.02,3,3,3,Loyal,9
USR06016,0,28.0,13,18153.26,4,3,3,Loyal,10
USR06017,0,33.0,10,9649.3,3,3,2,Promising,8
USR06018,0,10.0,19,23701.55,4,3,3,Loyal,10
USR06019,0,26.0,20,23324.47,4,4,3,Champion,11
USR06020,0,35.0,17,20357.24,3,3,3,Loyal,9
USR06021,0,15.0,14,20592.29,4,3,3,Loyal,10
USR06022,0,36.0,13,17929.66,3,3,3,Loyal,9
USR06023,1,159.0,6,2460.24,2,2,2,At Risk,6
USR06024,0,28.0,20,25593.66,4,4,3,Champion,11
USR06025,0,24.0,14,8535.18,4,3,2,Loyal,9
USR06026,0,32.0,9,17995.87,3,2,3,Promising,8
USR06027,0,21.0,16,16945.39,4,3,3,Loyal,10
USR06028,0,25.0,17,25286.84,4,3,3,Loyal,10
USR06029,0,55.0,14,19370.05,3,3,3,Loyal,9
USR06030,0,30.0,19,15041.57,4,3,3,Loyal,10
USR06031,0,27.0,18,26702.67,4,3,3,Loyal,10
USR06032,1,23.0,15,5393.95,4,3,2,Loyal,9
USR06033,0,24.0,12,26918.87,4,3,3,Loyal,10
USR06034,1,104.0,4,2665.55,2,2,2,At Risk,6
USR06035,0,46.0,7,12375.06,3,2,3,Promising,8
USR06036,0,23.0,19,27691.31,4,3,3,Loyal,10
USR06037,0,49.0,12,15028.86,3,3,3,Loyal,9
USR06038,0,27.0,10,13252.23,4,3,3,Loyal,10
USR06039,0,64.0,9,8791.64,3,2,2,Promising,7
USR06040,0,45.0,12,9104.1,3,3,2,Promising,8
USR06041,0,8.0,12,15049.15,4,3,3,Loyal,10
USR06042,0,28.0,14,15855.03,4,3,3,Loyal,10
USR06043,0,41.0,10,14158.23,3,3,3,Loyal,9
USR06044,0,14.0,7,9545.11,4,2,2,Promising,8
USR06045,0,77.0,8,7321.26,3,2,2,Promising,7
USR06046,0,12.0,17,16066.39,4,3,3,Loyal,10
USR06047,0,17.0,15,15299.36,4,3,3,Loyal,10
USR06048,0,32.0,10,12445.34,3,3,3,Loyal,9
USR06049,0,9.0,23,34458.79,4,4,3,Champion,11
USR06050,0,22.0,13,14161.55,4,3,3,Loyal,10
USR06051,0,16.0,13,12742.18,4,3,3,Loyal,10
USR06052,0,25.0,9,11665.39,4,2,3,Loyal,9
USR06053,0,26.0,11,18952.9,4,3,3,Loyal,10
USR06054,0,35.0,10,10780.0,3,3,3,Loyal,9
USR06055,0,25.0,16,8585.96,4,3,2,Loyal,9
USR06056,0,36.0,18,23230.34,3,3,3,Loyal,9
USR06057,0,23.0,16,17674.68,4,3,3,Loyal,10
USR06058,0,32.0,11,7137.4,3,3,2,Promising,8
USR06059,0,26.0,13,16514.32,4,3,3,Loyal,10
USR06060,0,21.0,14,11266.53,4,3,3,Loyal,10
USR06061,0,17.0,9,11071.01,4,2,3,Loyal,9
USR06062,0,56.0,14,15993.18,3,3,3,Loyal,9
USR06063,0,35.0,15,23077.65,3,3,3,Loyal,9
USR06064,0,29.0,14,14463.35,4,3,3,Loyal,10
USR06065,0,87.0,12,18525.63,3,3,3,Loyal,9
USR06066,0,5.0,9,2820.23,4,2,2,Promising,8
USR06067,0,20.0,18,27530.74,4,3,3,Loyal,10
USR06068,0,26.0,12,15278.78,4,3,3,Loyal,10
USR06069,0,57.0,17,19515.73,3,3,3,Loyal,9
USR06070,0,23.0,13,10990.39,4,3,3,Loyal,10
USR06071,1,36.0,4,1396.22,3,2,2,Promising,7
USR06072,0,17.0,21,21409.31,4,4,3,Champion,11
USR06073,0,21.0,18,28208.6,4,3,3,Loyal,10
USR06074,0,34.0,13,19696.06,3,3,3,Loyal,9
USR06075,0,14.0,11,13635.33,4,3,3,Loyal,10
USR06076,0,26.0,13,20791.24,4,3,3,Loyal,10
USR06077,0,26.0,16,20127.91,4,3,3,Loyal,10
USR06078,0,21.0,19,23345.82,4,3,3,Loyal,10
USR06079,0,46.0,16,23098.86,3,3,3,Loyal,9
USR06080,0,52.0,11,9987.74,3,3,2,Promising,8
USR06081,0,23.0,17,14988.4,4,3,3,Loyal,10
USR06082,0,26.0,18,21585.48,4,3,3,Loyal,10
USR06083,0,15.0,11,25957.21,4,3,3,Loyal,10
USR06084,0,35.0,9,16930.9,3,2,3,Promising,8
USR06085,0,21.0,18,35589.86,4,3,3,Loyal,10
USR06086,0,15.0,21,25555.27,4,4,3,Champion,11
USR06087,0,21.0,15,16812.42,4,3,3,Loyal,10
USR06088,0,18.0,14,17884.66,4,3,3,Loyal,10
USR06089,0,27.0,15,18854.58,4,3,3,Loyal,10
USR06090,0,48.0,15,21071.93,3,3,3,Loyal,9
USR06091,0,33.0,11,11407.28,3,3,3,Loyal,9
USR06092,0,39.0,14,5819.56,3,3,2,Promising,8
USR06093,0,33.0,16,23601.7,3,3,3,Loyal,9
USR06094,0,31.0,11,9910.47,3,3,2,Promising,8
USR06095,0,14.0,12,11210.21,4,3,3,Loyal,10
USR06096,0,5.0,22,30867.7,4,4,3,Champion,11
USR06097,1,137.0,7,6451.41,2,2,2,At Risk,6
USR06098,0,29.0,15,15635.83,4,3,3,Loyal,10
USR06099,0,12.0,13,12729.82,4,3,3,Loyal,10
USR06100,0,33.0,3,3999.47,3,2,2,Promising,7
USR06101,0,47.0,11,17857.32,3,3,3,Loyal,9
USR06102,1,33.0,7,1023.32,3,2,2,Promising,7
USR06103,0,21.0,15,20057.73,4,3,3,Loyal,10
USR06104,0,33.0,20,21124.48,3,4,3,Loyal,10
USR06105,0,17.0,14,17654.79,4,3,3,Loyal,10
USR06106,0,22.0,9,5564.78,4,2,2,Promising,8
USR06107,0,9.0,12,12223.22,4,3,3,Loyal,10
USR06108,0,33.0,14,12464.59,3,3,3,Loyal,9
USR06109,0,16.0,20,23575.87,4,4,3,Champion,11
USR06110,0,29.0,16,22810.23,4,3,3,Loyal,10
USR06111,0,51.0,11,12614.57,3,3,3,Loyal,9
USR06112,0,68.0,14,15693.94,3,3,3,Loyal,9
USR06113,0,44.0,15,13083.66,3,3,3,Loyal,9
USR06114,0,10.0,13,26327.52,4,3,3,Loyal,10
USR06115,0,72.0,6,5240.11,3,2,2,Promising,7
USR06116,0,7.0,16,19909.32,4,3,3,Loyal,10
USR06117,0,19.0,15,12477.97,4,3,3,Loyal,10
USR06118,0,16.0,22,28310.22,4,4,3,Champion,11
USR06119,0,25.0,14,14173.96,4,3,3,Loyal,10
USR06120,0,7.0,15,15518.58,4,3,3,Loyal,10
USR06121,1,72.0,7,1435.72,3,2,2,Promising,7
USR06122,1,64.0,9,4672.45,3,2,2,Promising,7
USR06123,0,10.0,8,9895.63,4,2,2,Promising,8
USR06124,0,28.0,15,26578.63,4,3,3,Loyal,10
USR06125,0,24.0,15,13868.26,4,3,3,Loyal,10
USR06126,0,38.0,12,14264.85,3,3,3,Loyal,9
USR06127,0,35.0,11,13861.18,3,3,3,Loyal,9
USR06128,0,25.0,14,12527.31,4,3,3,Loyal,10
USR06129,0,33.0,19,24699.16,3,3,3,Loyal,9
USR06130,1,105.0,7,6322.46,2,2,2,At Risk,6
USR06131,1,97.0,10,8976.31,2,3,2,Promising,7
USR06132,0,26.0,20,20383.45,4,4,3,Champion,11
USR06133,0,57.0,12,14620.29,3,3,3,Loyal,9
USR06134,0,20.0,18,22684.79,4,3,3,Loyal,10
USR06135,0,9.0,19,15433.3,4,3,3,Loyal,10
USR06136,0,35.0,20,25333.22,3,4,3,Loyal,10
USR06137,0,42.0,6,4519.8,3,2,2,Promising,7
USR06138,0,82.0,14,14459.28,3,3,3,Loyal,9
USR06139,0,69.0,13,16623.49,3,3,3,Loyal,9
USR06140,0,29.0,8,16459.16,4,2,3,Loyal,9
USR06141,1,69.0,7,3682.29,3,2,2,Promising,7
USR06142,0,16.0,10,13487.3,4,3,3,Loyal,10
USR06143,0,38.0,16,12822.07,3,3,3,Loyal,9
USR06144,1,32.0,3,861.1,3,2,1,At Risk,6
USR06145,0,13.0,14,17021.64,4,3,3,Loyal,10
USR06146,0,11.0,24,21231.7,4,4,3,Champion,11
USR06147,0,17.0,19,20488.75,4,3,3,Loyal,10
USR06148,0,15.0,7,11289.17,4,2,3,Loyal,9
USR06149,1,36.0,9,5234.65,3,2,2,Promising,7
USR06150,0,60.0,6,6420.26,3,2,2,Promising,7
USR06151,0,17.0,15,9864.49,4,3,2,Loyal,9
USR06152,0,33.0,12,11505.53,3,3,3,Loyal,9
USR06153,0,58.0,12,10932.07,3,3,3,Loyal,9
USR06154,0,27.0,12,7525.03,4,3,2,Loyal,9
USR06155,0,13.0,19,17525.13,4,3,3,Loyal,10
USR06156,0,12.0,14,17921.97,4,3,3,Loyal,10
USR06157,0,34.0,12,13476.43,3,3,3,Loyal,9
USR06158,0,23.0,15,27703.17,4,3,3,Loyal,10
USR06159,0,14.0,14,11049.8,4,3,3,Loyal,10
USR06160,0,49.0,15,20747.1,3,3,3,Loyal,9
USR06161,0,25.0,13,13237.85,4,3,3,Loyal,10
USR06162,0,10.0,11,15181.4,4,3,3,Loyal,10
USR06163,0,22.0,22,23841.2,4,4,3,Champion,11
USR06164,1,107.0,6,4216.72,2,2,2,At Risk,6
USR06165,0,12.0,11,10030.76,4,3,3,Loyal,10
USR06166,0,27.0,9,11412.68,4,2,3,Loyal,9
USR06167,0,22.0,19,23310.01,4,3,3,Loyal,10
USR06168,0,35.0,10,8459.1,3,3,2,Promising,8
USR06169,0,19.0,10,10638.74,4,3,3,Loyal,10
USR06170,0,52.0,12,16017.76,3,3,3,Loyal,9
USR06171,0,43.0,10,7063.04,3,3,2,Promising,8
USR06172,0,23.0,14,21852.03,4,3,3,Loyal,10
USR06173,0,29.0,10,9342.18,4,3,2,Loyal,9
USR06174,0,55.0,9,14492.67,3,2,3,Promising,8
USR06175,0,9.0,10,11154.8,4,3,3,Loyal,10
USR06176,0,30.0,12,11823.0,4,3,3,Loyal,10
USR06177,0,41.0,15,9395.94,3,3,2,Promising,8
USR06178,0,16.0,11,13517.79,4,3,3,Loyal,10
USR06179,0,32.0,13,15064.22,3,3,3,Loyal,9
USR06180,0,3.0,14,20572.01,4,3,3,Loyal,10
USR06181,0,40.0,8,9029.06,3,2,2,Promising,7
USR06182,0,38.0,10,12719.56,3,3,3,Loyal,9
USR06183,0,31.0,9,12251.64,3,2,3,Promising,8
USR06184,0,29.0,15,15488.81,4,3,3,Loyal,10
USR06185,0,55.0,13,18438.56,3,3,3,Loyal,9
USR06186,0,33.0,16,24564.08,3,3,3,Loyal,9
USR06187,0,57.0,10,7376.67,3,3,2,Promising,8
USR06188,0,24.0,16,19696.77,4,3,3,Loyal,10
USR06189,0,7.0,11,13801.15,4,3,3,Loyal,10
USR06190,0,22.0,8,13189.1,4,2,3,Loyal,9
USR06191,1,64.0,11,8823.37,3,3,2,Promising,8
USR06192,0,13.0,11,18657.17,4,3,3,Loyal,10
USR06193,0,63.0,18,21991.67,3,3,3,Loyal,9
USR06194,0,31.0,11,13356.21,3,3,3,Loyal,9
USR06195,0,19.0,15,20972.71,4,3,3,Loyal,10
USR06196,0,30.0,18,21113.03,4,3,3,Loyal,10
USR06197,0,53.0,12,17792.34,3,3,3,Loyal,9
USR06198,0,58.0,9,7666.65,3,2,2,Promising,7
USR06199,0,10.0,11,11867.2,4,3,3,Loyal,10
USR06200,0,42.0,15,15731.24,3,3,3,Loyal,9
USR06201,0,10.0,11,6050.15,4,3,2,Loyal,9
USR06202,0,38.0,13,20896.02,3,3,3,Loyal,9
USR06203,0,5.0,20,24459.58,4,4,3,Champion,11
USR06204,0,26.0,19,30307.86,4,3,3,Loyal,10
USR06205,0,23.0,22,26222.9,4,4,3,Champion,11
USR06206,0,25.0,12,13848.33,4,3,3,Loyal,10
USR06207,0,21.0,14,11881.94,4,3,3,Loyal,10
USR06208,0,17.0,10,8716.54,4,3,2,Loyal,9
USR06209,0,12.0,11,11609.23,4,3,3,Loyal,10
USR06210,0,7.0,7,22649.02,4,2,3,Loyal,9
USR06211,0,11.0,19,28070.44,4,3,3,Loyal,10
USR06212,0,50.0,20,18280.47,3,4,3,Loyal,10
USR06213,0,36.0,14,26582.58,3,3,3,Loyal,9
USR06214,0,37.0,15,30253.0,3,3,3,Loyal,9
USR06215,0,31.0,12,16015.41,3,3,3,Loyal,9
USR06216,0,22.0,18,20268.3,4,3,3,Loyal,10
USR06217,1,99.0,5,2268.68,2,2,2,At Risk,6
USR06218,0,21.0,11,15262.33,4,3,3,Loyal,10
USR06219,0,36.0,13,13199.73,3,3,3,Loyal,9
USR06220,0,26.0,8,8349.94,4,2,2,Promising,8
USR06221,0,13.0,12,14873.75,4,3,3,Loyal,10
USR06222,0,42.0,16,19429.65,3,3,3,Loyal,9
USR06223,0,25.0,12,11729.57,4,3,3,Loyal,10
USR06224,0,39.0,16,13040.99,3,3,3,Loyal,9
USR06225,0,15.0,17,24786.36,4,3,3,Loyal,10
USR06226,0,35.0,10,11844.48,3,3,3,Loyal,9
USR06227,1,49.0,7,5728.2,3,2,2,Promising,7
USR06228,1,81.0,6,1719.28,3,2,2,Promising,7
USR06229,0,16.0,9,18495.62,4,2,3,Loyal,9
USR06230,0,30.0,21,17065.03,4,4,3,Champion,11
USR06231,0,27.0,14,22067.39,4,3,3,Loyal,10
USR06232,1,79.0,7,4963.18,3,2,2,Promising,7
USR06233,0,31.0,8,7709.47,3,2,2,Promising,7
USR06234,0,21.0,13,21622.59,4,3,3,Loyal,10
USR06235,0,18.0,13,16533.85,4,3,3,Loyal,10
USR06236,0,61.0,11,19951.47,3,3,3,Loyal,9
USR06237,1,102.0,4,1388.61,2,2,2,At Risk,6
USR06238,0,36.0,11,12623.15,3,3,3,Loyal,9
USR06239,0,11.0,15,14497.71,4,3,3,Loyal,10
USR06240,0,35.0,6,7958.17,3,2,2,Promising,7
USR06241,0,5.0,15,21483.0,4,3,3,Loyal,10
USR06242,0,20.0,23,20379.61,4,4,3,Champion,11
USR06243,0,26.0,12,13659.3,4,3,3,Loyal,10
USR06244,0,15.0,14,11086.2,4,3,3,Loyal,10
USR06245,0,9.0,13,14346.31,4,3,3,Loyal,10
USR06246,0,40.0,17,19282.07,3,3,3,Loyal,9
USR06247,0,17.0,8,7524.4,4,2,2,Promising,8
USR06248,0,11.0,9,9575.75,4,2,2,Promising,8
USR06249,0,16.0,14,9767.35,4,3,2,Loyal,9
USR06250,0,52.0,14,12327.42,3,3,3,Loyal,9
USR06251,0,29.0,15,13753.21,4,3,3,Loyal,10
USR06252,0,29.0,15,20494.09,4,3,3,Loyal,10
USR06253,1,51.0,6,2434.02,3,2,2,Promising,7
USR06254,0,22.0,16,14687.25,4,3,3,Loyal,10
USR06255,0,34.0,15,14071.69,3,3,3,Loyal,9
USR06256,0,43.0,17,16013.32,3,3,3,Loyal,9
USR06257,0,20.0,16,15471.06,4,3,3,Loyal,10
USR06258,0,62.0,11,5472.42,3,3,2,Promising,8
USR06259,0,13.0,12,16276.64,4,3,3,Loyal,10
USR06260,0,32.0,26,27715.72,3,4,3,Loyal,10
USR06261,0,21.0,16,19901.74,4,3,3,Loyal,10
USR06262,0,19.0,17,24266.23,4,3,3,Loyal,10
USR06263,0,30.0,10,15270.77,4,3,3,Loyal,10
USR06264,0,36.0,14,18930.44,3,3,3,Loyal,9
USR06265,0,33.0,14,15916.17,3,3,3,Loyal,9
USR06266,0,40.0,11,11199.07,3,3,3,Loyal,9
USR06267,0,11.0,19,25008.67,4,3,3,Loyal,10
USR06268,0,24.0,14,16829.3,4,3,3,Loyal,10
USR06269,0,41.0,10,12385.71,3,3,3,Loyal,9
USR06270,0,14.0,12,13814.77,4,3,3,Loyal,10
USR06271,0,12.0,18,16679.01,4,3,3,Loyal,10
USR06272,0,22.0,17,11257.79,4,3,3,Loyal,10
USR06273,0,25.0,17,16376.2,4,3,3,Loyal,10
USR06274,0,30.0,11,14789.71,4,3,3,Loyal,10
USR06275,0,59.0,13,6742.15,3,3,2,Promising,8
USR06276,0,19.0,18,22362.47,4,3,3,Loyal,10
USR06277,0,27.0,17,32840.59,4,3,3,Loyal,10
USR06278,0,2.0,15,19117.56,4,3,3,Loyal,10
USR06279,0,16.0,18,18200.01,4,3,3,Loyal,10
USR06280,0,15.0,18,24881.7,4,3,3,Loyal,10
USR06281,0,15.0,9,7149.2,4,2,2,Promising,8
USR06282,0,33.0,11,15903.03,3,3,3,Loyal,9
USR06283,0,11.0,18,20157.71,4,3,3,Loyal,10
USR06284,0,28.0,15,15544.94,4,3,3,Loyal,10
USR06285,0,28.0,18,25102.81,4,3,3,Loyal,10
USR06286,0,8.0,16,17930.03,4,3,3,Loyal,10
USR06287,0,29.0,16,19657.1,4,3,3,Loyal,10
USR06288,0,39.0,14,15110.08,3,3,3,Loyal,9
USR06289,1,129.0,8,4124.46,2,2,2,At Risk,6
USR06290,0,15.0,15,12502.52,4,3,3,Loyal,10
USR06291,0,4.0,13,18175.81,4,3,3,Loyal,10
USR06292,0,42.0,17,24285.92,3,3,3,Loyal,9
USR06293,0,27.0,10,14180.38,4,3,3,Loyal,10
USR06294,0,18.0,12,13184.9,4,3,3,Loyal,10
USR06295,1,128.0,11,9797.93,2,3,2,Promising,7
USR06296,0,35.0,9,9187.0,3,2,2,Promising,7
USR06297,0,13.0,15,15462.09,4,3,3,Loyal,10
USR06298,0,62.0,11,11607.35,3,3,3,Loyal,9
USR06299,0,72.0,11,9428.07,3,3,2,Promising,8
USR06300,0,41.0,14,18153.49,3,3,3,Loyal,9
USR06301,0,31.0,17,16689.12,3,3,3,Loyal,9
USR06302,0,96.0,10,6874.0,2,3,2,Promising,7
USR06303,0,11.0,13,12779.69,4,3,3,Loyal,10
USR06304,0,16.0,16,19010.66,4,3,3,Loyal,10
USR06305,0,22.0,12,20215.79,4,3,3,Loyal,10
USR06306,0,22.0,12,13240.34,4,3,3,Loyal,10
USR06307,0,51.0,16,14367.76,3,3,3,Loyal,9
USR06308,0,13.0,18,15020.64,4,3,3,Loyal,10
USR06309,0,26.0,9,10291.23,4,2,3,Loyal,9
USR06310,0,29.0,19,30999.9,4,3,3,Loyal,10
USR06311,0,11.0,8,6857.4,4,2,2,Promising,8
USR06312,0,13.0,15,18179.05,4,3,3,Loyal,10
USR06313,0,37.0,15,24407.2,3,3,3,Loyal,9
USR06314,0,20.0,12,8823.73,4,3,2,Loyal,9
USR06315,0,23.0,15,21736.72,4,3,3,Loyal,10
USR06316,0,43.0,12,17880.53,3,3,3,Loyal,9
USR06317,0,24.0,13,20200.19,4,3,3,Loyal,10
USR06318,0,16.0,20,17576.96,4,4,3,Champion,11
USR06319,0,27.0,11,6749.09,4,3,2,Loyal,9
USR06320,0,63.0,6,3383.4,3,2,2,Promising,7
USR06321,0,52.0,13,19269.53,3,3,3,Loyal,9
USR06322,0,21.0,15,17898.55,4,3,3,Loyal,10
USR06323,0,6.0,12,13592.25,4,3,3,Loyal,10
USR06324,0,31.0,15,13387.84,3,3,3,Loyal,9
USR06325,0,48.0,12,20679.93,3,3,3,Loyal,9
USR06326,0,59.0,18,30251.07,3,3,3,Loyal,9
USR06327,0,44.0,12,14301.82,3,3,3,Loyal,9
USR06328,0,31.0,13,14820.84,3,3,3,Loyal,9
USR06329,0,18.0,13,14772.15,4,3,3,Loyal,10
USR06330,0,23.0,10,6385.85,4,3,2,Loyal,9
USR06331,0,25.0,16,21919.94,4,3,3,Loyal,10
USR06332,0,8.0,13,15395.23,4,3,3,Loyal,10
USR06333,0,32.0,11,15721.19,3,3,3,Loyal,9
USR06334,0,44.0,15,12802.96,3,3,3,Loyal,9
USR06335,0,31.0,8,8319.03,3,2,2,Promising,7
USR06336,0,26.0,10,14035.73,4,3,3,Loyal,10
USR06337,0,18.0,19,21755.97,4,3,3,Loyal,10
USR06338,0,32.0,10,9276.25,3,3,2,Promising,8
USR06339,0,25.0,13,10221.9,4,3,3,Loyal,10
USR06340,0,16.0,12,21633.28,4,3,3,Loyal,10
USR06341,0,57.0,11,14941.6,3,3,3,Loyal,9
USR06342,0,39.0,13,16342.37,3,3,3,Loyal,9
USR06343,0,4.0,25,21974.41,4,4,3,Champion,11
USR06344,1,83.0,5,3697.03,3,2,2,Promising,7
USR06345,0,52.0,13,21035.46,3,3,3,Loyal,9
USR06346,0,25.0,17,22203.36,4,3,3,Loyal,10
USR06347,1,34.0,9,6163.64,3,2,2,Promising,7
USR06348,0,27.0,12,10324.37,4,3,3,Loyal,10
USR06349,0,17.0,13,14102.48,4,3,3,Loyal,10
USR06350,1,80.0,13,5159.91,3,3,2,Promising,8
USR06351,0,17.0,9,13688.8,4,2,3,Loyal,9
USR06352,0,27.0,17,15672.02,4,3,3,Loyal,10
USR06353,0,9.0,20,17285.95,4,4,3,Champion,11
USR06354,0,22.0,14,16681.54,4,3,3,Loyal,10
USR06355,0,27.0,8,12834.57,4,2,3,Loyal,9
USR06356,0,10.0,12,15946.12,4,3,3,Loyal,10
USR06357,0,24.0,11,9518.61,4,3,2,Loyal,9
USR06358,0,17.0,16,13526.0,4,3,3,Loyal,10
USR06359,0,25.0,11,13923.54,4,3,3,Loyal,10
USR06360,0,8.0,17,14675.75,4,3,3,Loyal,10
USR06361,0,3.0,19,19693.4,4,3,3,Loyal,10
USR06362,0,40.0,12,7690.91,3,3,2,Promising,8
USR06363,0,44.0,13,17722.66,3,3,3,Loyal,9
USR06364,0,16.0,12,18247.23,4,3,3,Loyal,10
USR06365,0,21.0,15,22274.4,4,3,3,Loyal,10
